Date,store,product,Actual,Forecast,RMSE,MAPE,R2
2019-07-16,0,0,854,841.3853804354862,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-17,0,0,841,841.3830875635258,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-18,0,0,818,841.3807946978137,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-19,0,0,832,841.37850183835,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-20,0,0,835,841.3762089851346,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-21,0,0,831,841.3739161381674,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-22,0,0,831,841.3716232974485,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-23,0,0,821,841.3693304629779,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-24,0,0,839,841.3670376347555,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-25,0,0,833,841.3647448127814,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-26,0,0,816,841.3624519970555,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-27,0,0,833,841.3601591875777,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-28,0,0,848,841.3578663843481,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-29,0,0,824,841.3555735873666,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-30,0,0,833,841.3532807966333,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-07-31,0,0,818,841.350988012148,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-01,0,0,826,841.3486952339109,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-02,0,0,840,841.3464024619219,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-03,0,0,819,841.3441096961809,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-04,0,0,827,841.341816936688,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-05,0,0,831,841.3395241834431,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-06,0,0,822,841.3372314364462,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-07,0,0,830,841.3349386956974,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-08,0,0,826,841.3326459611965,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-09,0,0,822,841.3303532329436,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-10,0,0,803,841.3280605109386,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-11,0,0,829,841.3257677951816,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-12,0,0,804,841.3234750856725,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-13,0,0,840,841.3211823824113,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-14,0,0,820,841.318889685398,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-15,0,0,829,841.3165969946325,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-16,0,0,821,841.3143043101148,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-17,0,0,812,841.312011631845,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-18,0,0,819,841.309718959823,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-19,0,0,809,841.3074262940488,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-20,0,0,826,841.3051336345223,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-21,0,0,798,841.3028409812437,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-22,0,0,816,841.3005483342127,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-23,0,0,793,841.2982556934296,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-24,0,0,794,841.2959630588941,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-25,0,0,805,841.2936704306063,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-26,0,0,824,841.2913778085662,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-27,0,0,816,841.2890851927737,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-28,0,0,815,841.2867925832288,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-29,0,0,797,841.2844999799316,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-30,0,0,786,841.2822073828821,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-08-31,0,0,805,841.2799147920801,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-01,0,0,806,841.2776222075257,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-02,0,0,810,841.2753296292188,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-03,0,0,802,841.2730370571595,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-04,0,0,804,841.2707444913477,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-05,0,0,806,841.2684519317835,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-06,0,0,803,841.2661593784667,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-07,0,0,804,841.2638668313973,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-08,0,0,791,841.2615742905755,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-09,0,0,805,841.2592817560011,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-10,0,0,807,841.2569892276741,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-11,0,0,814,841.2546967055945,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-12,0,0,805,841.2524041897623,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-13,0,0,797,841.2501116801774,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-14,0,0,805,841.2478191768399,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-15,0,0,807,841.2455266797498,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-16,0,0,805,841.243234188907,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-17,0,0,794,841.2409417043115,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-18,0,0,818,841.2386492259632,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-19,0,0,815,841.2363567538622,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-20,0,0,795,841.2340642880084,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-21,0,0,810,841.231771828402,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-22,0,0,789,841.2294793750427,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-23,0,0,795,841.2271869279307,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-24,0,0,778,841.2248944870657,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-25,0,0,790,841.222602052448,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-26,0,0,799,841.2203096240773,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-27,0,0,798,841.2180172019539,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-28,0,0,802,841.2157247860775,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-29,0,0,790,841.2134323764483,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-09-30,0,0,795,841.2111399730661,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-01,0,0,791,841.208847575931,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-02,0,0,804,841.2065551850429,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-03,0,0,814,841.2042628004019,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-04,0,0,808,841.2019704220079,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-05,0,0,801,841.1996780498608,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-06,0,0,811,841.1973856839608,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-07,0,0,800,841.1950933243077,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-08,0,0,783,841.1928009709015,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-09,0,0,817,841.1905086237423,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-10,0,0,809,841.18821628283,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-11,0,0,799,841.1859239481646,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-12,0,0,786,841.183631619746,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-13,0,0,806,841.1813392975744,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-14,0,0,786,841.1790469816495,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-15,0,0,805,841.1767546719715,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-16,0,0,798,841.1744623685403,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-17,0,0,800,841.1721700713558,36.611008820143276,0.03689814805308171,-0.052874767519672794
2019-10-18,0,0,814,841.1698777804181,36.611008820143276,0.03689814805308171,-0.052874767519672794
